aX,aY
25,80
21,80
17,77
29,86
24,74
24,81
24,83
25,81
25,77
20,79
26,73
26,78
26,79
18,77
22,79
26,82
30,80
23,84
25,79
20,73
25,74
26,73
23,74
27,77
24,76
23,80
24,95
26,100
27,101
28,109
25,111
29,116
33,119
33,122
33,125
33,125
33,124
30,119
28,112
26,114
32,112
32,115
32,113
27,106
28,101
29,110
32,112
24,103
29,110
33,103
33,97
32,93
28,99
33,107
31,98
30,103
25,100
32,108
32,112
31,111
30,109
28,105
28,103
29,106
27,101
26,108
27,105
21,99
25,107
27,105
22,114
28,121
31,130
33,137
20,138
30,146
27,140
16,145
32,147
30,147
30,145
28,142
27,140
23,137
24,137
30,141
28,140
30,141
31,139
30,140
26,139
25,145
31,151
32,151
33,150
30,146
34,151
34,154
32,150
25,149
29,151
32,148
26,139
25,139
29,144
31,142
32,139
29,135
30,131
31,132
30,133
30,133
24,130
32,129
27,123
28,124
21,127
25,120
29,125
22,128
27,121
27,119
28,120
28,116
29,112
27,110
27,108
26,99
25,97
21,95
21,102
24,104
26,104
22,98
28,98
27,98
16,93
28,99
27,92
27,91
25,94
25,95
25,94
27,88
25,88
25,83
21,91
28,87
26,98
26,101
30,103
26,101
19,98
23,98
26,96
24,88
26,92
19,90
27,95
21,93
27,89
28,87
28,87
29,85
28,80
24,75
25,78
29,77
27,69
25,67
21,62
25,74
27,72
27,72
27,74
26,81
27,76
27,84
26,81
29,83
28,82
21,72
20,74
26,80
28,80
20,68
26,73
23,71
21,71
21,74
22,75
25,78
21,72
20,74
26,78
25,74
19,69
21,79
20,78
20,74
18,66
23,76
24,75
18,72
24,73
23,73
26,74
26,76
24,74
24,70
24,70
18,69
19,78
28,74
23,66
26,72
24,70
20,66
26,73
21,69
25,70
25,71
27,74
25,69
26,75
24,76
23,76
18,75
25,75
25,72
25,73
19,69
24,69
25,65
24,64
26,62
26,68
26,70
22,70
25,70
24,71
25,70
21,67
20,63
22,68
24,74
25,71
25,67
24,69
20,65
25,66
25,66
25,65
24,68
24,68
23,66
20,72
27,67
28,71
22,63
26,70
25,73
27,72
19,66
20,67
25,74
24,75
24,71
26,66
24,68
24,71
24,69
26,70
25,70
23,72
22,67
21,68
24,73
25,74
25,79
26,75
25,71
26,72
24,69
25,71
22,76
24,77
25,78
24,77
17,71
24,71
18,69
26,75
23,77
28,70
27,66
27,74
18,66
25,68
25,70
19,74
24,76
19,70
25,72
25,66
26,75
19,70
20,68
26,74
16,67
25,75
25,73
26,73
25,71
19,64
26,72
26,74
26,74
25,70
26,73
27,78
28,81
24,71
27,74
25,73
20,67
27,74
25,76
25,72
26,67
20,69
27,67
26,71
27,72
19,65
24,64
19,61
28,73
26,72
26,65
30,72
27,71
29,76
25,74
21,73
27,75
25,76
32,73
29,68
27,71
25,74
27,73
21,72
19,64
27,69
22,68
22,74
20,70
26,74
27,72
25,75
22,70
26,71
27,69
24,68
27,69
26,70
24,72
26,72
27,76
28,81
26,79
18,71
18,67
20,70
24,79
25,76
24,76
25,78
24,76
21,67
24,65
23,61
25,67
27,73
20,71
24,70
26,78
21,66
28,77
26,72
27,74
27,71
20,61
24,67
19,61
20,70
26,76
26,79
28,79
26,77
20,69
26,81
28,78
21,79
27,80
23,72
24,77
25,73
25,75
20,70
24,76
18,63
,
26,90
24,107
22,94
18,91
20,94
24,91
18,81
22,86
19,78
18,76
23,78
24,80
22,78
15,70
23,74
24,74
23,73
16,64
24,67
19,64
20,62
21,65
17,61
21,63
22,65
25,66
22,65
23,62
23,62
17,56
20,63
24,61
25,61
23,61
19,56
23,60
21,63
22,64
21,62
21,62
24,66
26,68
24,64
25,67
25,67
25,67
26,63
20,60
18,58
24,64
19,62
24,62
26,66
24,65
19,60
21,64
20,60
17,59
20,55
22,64
22,64
20,57
25,66
23,62
23,63
24,68
18,61
24,65
24,70
22,71
25,71
25,63
26,69
24,68
23,68
22,66
26,65
20,56
25,64
23,62
25,65
28,62
23,66
29,77
35,78
42,98
45,109
63,123
94,141
113,156
142,161
171,176
207,188
237,235
278,202
309,184
349,173
384,166
400,158
418,195
419,196
418,209
398,215
380,231
350,228
315,231
301,238
287,238
270,249
248,244
227,252
208,259
193,271
186,280
171,273
167,279
154,275
147,269
136,252
127,251
127,245
118,237
110,234
100,222
96,216
94,215
87,205
77,187
77,182
77,175
76,167
72,163
70,152
62,142
61,131
59,120
56,115
55,106
52,101
50,106
44,94
45,92
44,93
39,88
41,82
43,81
42,74
37,77
37,75
38,71
36,66
33,79
38,76
38,69
37,73
36,76
35,74
30,71
35,73
36,73
36,77
32,73
32,71
26,69
25,68
31,73
29,76
32,76
29,76
27,66
32,67
29,73
24,68
34,73
29,74
22,75
22,74
27,71
28,68
26,70
29,71
26,68
30,69
29,64
30,67
30,64
24,63
24,62
30,68
30,71
25,71
29,71
29,69
28,67
26,71
20,66
27,71
26,67
25,65
20,61
24,65
28,75
27,71
30,72
25,69
22,63
27,67
28,69
28,66
27,64
27,72
28,72
28,61
29,64
20,59
28,67
26,68
24,66
14,67
22,66
22,73
21,75
18,69
25,73
26,71
28,70
26,71
20,65
21,66
22,68
18,68
25,75
28,74
22,64
25,69
28,75
25,76
27,73
28,68
22,61
26,67
28,68
27,66
25,68
28,70
23,65
31,67
29,66
31,64
28,63
25,60
27,61
24,62
30,62
30,61
26,62
32,60
22,55
28,61
21,54
26,57
26,61
26,64
25,66
21,64
21,65
30,69
25,61
29,64
27,60
27,63
26,60
25,66
20,57
20,51
26,60
25,60
27,66
26,61
25,64
27,64
27,62
26,59
27,67
23,61
21,59
29,64
28,60
28,63
22,63
28,66
24,65
29,63
27,64
27,66
27,64
30,62
26,65
28,63
28,67
26,64
26,64
23,63
29,64
25,62
23,66
27,67
26,66
29,70
26,70
26,68
26,64
26,64
27,64
24,64
24,59
30,64
32,63
31,64
30,67
31,66
30,65
30,63
29,66
27,65
24,57
22,59
22,62
23,68
28,66
27,63
22,61
22,66
20,66
27,68
27,65
29,65
23,60
26,65
28,68
28,73
27,70
24,66
27,66
24,60
24,60
22,61
30,69
29,70
30,68
30,65
24,65
28,75
29,76
28,73
25,67
20,66
21,71
23,74
28,79
22,70
20,67
25,72
25,69
22,65
20,68
23,70
22,73
18,66
25,66
26,67
25,66
22,60
24,64
27,65
27,65
22,60
22,64
24,65
27,62
26,62
26,70
24,71
27,68
26,67
27,69
25,61
18,61
27,65
26,63
26,63
29,68
27,74
26,71
23,68
26,67
24,69
22,67
20,73
23,71
26,69
19,66
28,73
26,69
21,66
25,64
25,60
25,69
28,68
20,61
26,62
26,69
24,67
24,65
22,64
28,65
20,64
25,68
26,69
21,59
26,66
19,60
25,64
28,66
23,61
27,67
24,70
27,73
25,65
23,69
26,74
24,72
23,66
26,70
24,65
27,71
20,66
27,70
22,65
25,72
26,73
27,79
22,71
28,73
26,71
27,75
25,75
26,72
27,70
29,67
26,68
25,67
31,71
25,67
32,69
31,75
33,73
30,72
25,64
27,71
30,75
23,69
28,71
25,62
19,60
32,59
24,65
29,70
30,69
28,67
29,69
29,68
29,69
21,63
26,72
29,74
30,76
28,77
22,72
26,74
27,79
21,72
27,75
28,78
28,70
27,73
28,72
22,68
23,65
24,65
29,69
25,72
40,75
29,73
33,72
31,74
32,69
35,70
34,65
33,70
37,73
37,77
38,70
31,66
35,71
42,79
41,84
40,72
46,73
49,78
49,78
52,72
48,66
54,70
50,63
50,72
52,74
47,71
45,65
45,69
37,71
44,74
46,74
42,76
43,70
45,67
45,64
47,71
48,66
48,66
49,66
42,70
43,66
47,61
40,69
48,70
43,72
36,62
33,66
33,64
36,63
36,72
35,62
38,65
38,62
43,66
41,70
43,63
39,61
44,60
45,58
47,56
41,52
46,58
44,59
44,63
44,61
46,71
41,67
42,66
48,66
46,62
45,61
42,61
41,59
42,64
42,63
40,62
41,55
39,50
35,57
41,60
39,60
36,60
39,58
37,61
35,59
34,57
35,55
32,58
31,57
31,55
29,53
26,51
27,58
28,56
22,56
26,58
28,57
27,59
22,57
28,62
20,61
18,60
25,66
25,66
27,64
29,64
22,59
26,64
27,64
20,62
27,63
23,62
28,68
28,68
20,58
29,62
25,64
28,66
21,58
28,63
24,59
28,64
26,62
27,66
28,64
29,65
23,61
26,62
21,61
26,63
25,63
24,64
27,67
29,67
29,68
26,65
27,66
26,65
25,65
23,65
25,67
25,69
26,74
25,70
20,63
26,68
27,69
27,70
26,65
33,67
30,68
30,67
31,73
33,70
31,68
28,68
28,68
27,69
30,70
32,66
28,70
29,63
24,66
28,72
20,61
24,60
23,64
27,69
26,69
24,68
26,66
28,67
22,61
26,67
27,65
26,64
29,63
24,66
25,68
26,61
27,66
22,61
24,65
28,67
21,59
27,63
26,64
19,57
26,64
26,61
26,61
26,62
25,64
22,60
27,62
24,65
25,64
28,66
25,65
26,65
29,66
22,64
30,69
27,71
23,70
23,73
25,68
25,70
28,71
25,72
25,70
20,67
25,74
27,73
24,66
22,63
23,71
28,77
24,69
22,70
32,77
28,75
30,82
31,83
25,73
29,83
32,81
25,78
33,83
33,79
30,74
33,78
34,77
29,69
33,71
25,66
30,71
32,74
33,73
28,72
29,75
31,80
26,73
26,71
32,71
29,68
34,70
30,76
,
32,88
35,97
31,90
23,81
28,82
30,80
27,81
27,83
23,69
30,80
28,77
27,70
27,75
30,76
26,68
29,72
29,73
27,62
25,69
24,72
28,68
25,65
27,64
26,66
23,64
21,58
19,59
17,58
25,61
24,62
23,60
22,63
23,66
25,65
21,62
27,68
25,64
23,62
30,67
24,63
18,59
25,70
24,66
22,63
24,62
25,61
23,61
24,60
26,59
17,54
24,57
19,56
25,59
26,58
26,61
24,63
27,62
21,60
25,60
26,58
17,55
19,53
25,68
28,61
32,66
35,75
40,86
49,93
53,102
64,114
80,127
114,153
152,155
186,170
217,168
247,190
296,220
354,223
386,223
421,250
447,258
470,244
483,243
492,298
486,293
476,303
457,317
431,329
407,352
377,362
352,372
323,370
304,369
290,369
270,366
247,372
239,366
228,368
214,361
195,364
188,359
176,344
176,342
170,328
162,320
156,309
151,299
148,286
143,278
139,267
131,255
126,245
122,233
112,219
112,209
109,187
105,174
102,162
91,149
91,142
92,134
91,125
86,116
84,114
77,101
77,97
71,93
71,85
66,89
64,83
59,73
59,73
60,75
59,76
61,63
52,75
56,71
54,74
46,70
49,70
45,72
48,68
44,73
43,67
41,71
44,75
41,74
44,71
39,70
37,70
32,66
33,71
34,73
33,71
34,71
33,73
34,74
29,68
27,68
33,73
31,70
34,71
30,71
30,60
31,69
19,69
29,68
27,67
27,63
28,58
28,69
28,68
27,69
25,66
25,67
18,65
24,70
25,68
24,65
27,59
23,64
29,67
24,72
25,71
29,72
23,64
27,77
29,70
25,67
23,66
30,75
24,66
31,73
28,64
31,72
31,69
26,70
29,71
23,65
27,66
30,72
28,72
28,68
27,68
24,66
28,73
26,75
22,65
26,68
21,62
27,71
30,72
26,70
30,69
24,64
29,70
30,71
30,65
23,60
23,60
26,65
26,67
21,61
20,60
23,74
24,67
25,65
25,67
26,64
23,65
30,69
27,66
26,63
28,61
24,62
26,67
24,72
20,67
23,67
22,67
27,65
27,67
24,62
24,61
18,71
24,70
23,69
21,67
25,68
28,67
30,68
24,69
29,70
28,68
31,71
30,72
23,64
23,61
28,67
30,71
30,74
29,68
25,71
32,79
31,77
30,71
31,67
31,68
30,70
25,69
32,71
32,70
30,70
30,70
23,69
34,71
32,68
31,69
33,70
36,71
31,73
33,72
31,72
32,77
32,75
32,74
26,70
31,78
23,70
29,76
31,77
30,75
30,82
30,75
29,79
31,78
25,74
19,63
26,67
26,70
18,71
27,71
28,73
26,72
26,72
28,73
28,70
28,73
29,77
29,77
20,76
25,84
23,80
27,80
28,83
24,76
27,75
26,74
24,76
29,81
28,80
28,76
22,71
30,77
28,80
30,78
25,72
31,78
25,71
32,77
30,76
30,77
31,77
26,73
30,74
27,71
32,78
24,69
27,73
30,83
31,78
28,81
31,82
30,80
28,84
28,77
30,75
28,77
25,81
24,79
31,79
29,75
24,67
29,74
29,73
30,73
27,71
26,72
27,75
25,76
26,73
25,72
24,71
25,73
27,70
26,70
27,71
23,68
27,70
27,69
25,69
24,66
26,71
26,69
22,66
27,71
28,72
26,73
29,73
27,73
26,65
21,65
27,68
26,71
20,68
22,63
27,69
24,72
27,73
29,77
28,80
28,76
27,75
26,76
22,75
19,64
20,71
30,70
28,70
27,70
30,69
25,67
22,66
29,68
29,73
28,68
19,67
22,66
26,73
26,66
25,76
28,78
24,74
25,74
25,73
24,70
27,73
28,77
20,74
27,79
29,74
26,74
27,71
27,70
24,64
19,61
29,70
29,68
23,57
30,63
22,60
28,64
27,64
28,68
27,70
29,71
25,69
27,68
20,63
25,68
29,69
28,64
29,68
24,64
21,60
27,73
22,59
29,68
25,65
29,66
28,68
25,63
28,69
28,66
26,65
20,56
12,59
29,71
23,68
29,69
22,62
27,67
26,68
23,68
27,68
25,69
29,75
27,78
27,75
23,69
28,70
23,66
24,72
31,67
30,67
23,64
29,69
23,58
29,64
28,65
24,61
23,66
29,71
29,72
27,70
27,66
27,68
29,70
27,74
22,67
24,72
20,68
27,65
25,64
29,69
30,68
21,60
28,63
28,68
28,66
29,72
29,69
24,63
28,68
22,67
32,68
29,70
32,66
25,64
25,61
35,67
31,68
31,70
32,70
30,67
28,62
34,72
33,71
29,70
30,70
32,74
32,71
30,70
28,66
24,65
31,71
25,61
29,59
23,60
29,61
26,67
30,73
27,73
32,74
30,73
31,76
31,79
31,76
30,79
24,82
29,84
31,83
30,81
26,70
15,71
31,80
27,75
32,77
30,75
30,76
29,70
26,72
30,78
29,76
22,71
29,77
26,67
24,62
29,67
22,62
26,67
23,65
27,70
22,62
29,74
22,71
29,77
27,73
20,69
26,69
30,73
29,71
32,68
28,68
22,66
24,74
22,69
21,63
27,68
25,68
28,75
28,66
25,70
24,66
22,69
29,73
28,75
21,71
22,70
20,70
25,71
25,72
19,71
19,69
28,68
24,75
29,73
25,70
25,66
24,72
23,71
23,74
23,70
26,70
28,71
28,72
24,64
28,68
26,71
22,66
24,66
29,71
20,63
23,71
21,70
27,72
29,74
26,65
25,69
22,63
27,69
26,69
29,67
26,64
28,67
28,69
27,69
27,71
27,71
21,66
25,77
26,72
23,62
19,62
25,68
27,68
27,69
27,68
27,73
28,73
25,75
26,74
24,67
26,76
28,71
32,68
33,69
29,64
31,72
29,69
31,70
31,70
30,68
29,70
27,70
30,75
30,75
33,67
29,63
25,63
32,73
24,66
30,66
25,58
33,62
28,64
30,66
25,60
28,62
23,59
32,70
32,68
30,65
35,66
25,63
30,79
31,81
31,76
24,70
31,77
30,82
32,82
32,75
26,74
31,74
31,71
32,71
28,59
30,66
32,67
23,59
30,62
30,62
29,66
28,71
29,63
29,60
28,61
30,63
28,63
29,65
29,65
27,60
23,71
25,70
26,65
27,65
27,67
27,71
27,71
22,68
28,69
22,65
24,68
22,77
27,73
23,68
26,70
21,60
25,67
25,70
19,64
26,67
20,62
27,68
24,67
22,65
27,72
27,76
22,74
24,79
37,79
26,75
24,65
27,75
25,73
25,75
26,72
22,72
24,71
,
37,82
32,93
36,87
35,81
28,75
33,78
22,67
24,66
28,69
23,65
29,60
26,64
21,66
27,65
25,59
24,62
22,60
27,64
24,57
28,62
27,64
28,65
27,61
26,60
18,58
27,64
25,62
25,61
24,57
26,61
26,60
21,60
22,62
26,64
26,63
24,67
26,63
28,72
29,70
28,71
28,71
29,76
28,70
25,68
29,66
25,69
25,70
24,65
20,60
25,68
26,74
24,70
24,62
25,71
28,72
27,78
40,94
39,110
50,128
47,139
44,158
58,171
72,180
85,189
113,186
151,190
201,178
239,184
283,173
334,187
395,220
434,228
466,313
485,303
492,259
489,244
477,234
453,228
421,200
391,180
358,160
327,150
305,154
279,150
261,155
246,164
241,179
233,189
216,188
208,202
202,205
192,213
184,215
175,217
172,212
161,212
158,214
153,206
144,195
146,197
142,199
137,185
132,186
127,189
118,178
113,174
111,167
105,154
100,147
96,136
94,131
88,123
84,115
79,112
81,108
79,102
77,99
73,92
71,91
70,88
68,85
69,88
64,80
65,78
64,76
60,74
62,76
64,75
60,70
61,75
56,65
50,59
55,65
46,59
48,56
45,56
42,60
40,63
34,62
37,60
37,60
32,63
31,54
28,59
30,64
27,61
32,71
30,72
28,74
30,75
28,72
24,69
31,70
26,70
31,73
30,74
31,73
29,77
29,79
30,74
31,75
24,66
30,69
25,69
19,64
20,65
27,74
20,67
28,72
26,70
25,67
24,65
25,66
25,64
30,67
27,69
23,63
28,71
22,73
26,80
23,76
25,78
27,79
27,79
25,75
25,74
21,68
25,70
27,74
24,73
25,63
22,61
28,69
26,70
28,65
28,60
26,68
25,71
29,73
21,66
28,72
28,65
27,68
20,63
26,66
25,63
26,66
23,66
25,65
19,56
23,61
23,62
24,65
28,66
28,64
28,63
28,60
28,66
19,59
26,61
26,60
24,56
27,64
25,65
27,64
22,62
25,69
28,72
27,71
22,66
24,66
32,72
26,72
23,71
24,69
20,66
25,72
26,74
27,69
28,69
19,63
18,59
26,68
25,66
24,67
18,60
21,67
28,65
21,61
26,60
18,65
25,68
22,68
27,69
26,66
25,69
24,72
24,72
26,72
20,61
24,66
24,69
18,68
25,67
24,68
24,70
26,67
26,68
28,69
25,73
25,70
27,70
21,68
28,67
29,64
26,64
21,61
27,63
24,61
28,66
20,63
26,70
22,62
20,64
25,64
22,67
21,71
24,70
21,64
27,66
26,63
28,66
24,69
20,68
24,68
27,65
28,73
33,76
29,74
23,66
24,68
28,74
26,73
25,73
24,65
24,69
27,72
25,71
25,69
20,67
26,70
26,70
25,72
24,70
23,69
24,71
23,75
18,69
21,70
18,67
24,67
25,72
26,74
26,74
25,67
25,71
26,76
25,76
23,77
19,68
26,72
18,66
20,66
24,68
26,66
24,66
24,70
24,70
22,61
25,66
25,66
27,67
23,69
21,70
26,67
23,65
22,63
23,66
18,62
20,60
27,67
23,67
25,69
23,64
26,69
20,64
29,72
29,74
25,63
28,68
25,72
27,73
28,72
25,70
25,69
25,67
20,64
22,69
20,66
26,61
25,71
27,73
24,70
26,72
26,70
19,66
26,68
24,65
22,59
22,58
20,57
26,67
23,70
19,61
27,66
30,66
29,65
27,63
26,62
28,61
31,62
30,63
31,65
30,65
29,65
29,66
26,70
30,66
22,58
21,60
27,65
27,68
26,68
24,65
27,72
23,72
23,68
29,71
29,71
26,75
28,73
28,74
30,71
26,69
28,64
30,70
29,68
23,68
28,66
26,63
27,59
30,68
25,67
31,71
29,67
30,71
25,66
29,69
22,60
20,60
28,66
26,67
27,64
20,64
23,67
30,76
29,73
32,64
30,69
31,63
24,72
26,72
31,79
26,75
28,75
26,76
32,76
30,69
31,69
24,64
30,74
22,70
27,60
29,70
27,70
29,72
30,73
30,71
29,63
28,66
29,67
29,68
26,64
28,62
30,63
25,70
23,60
23,62
29,64
21,58
23,63
26,67
28,64
23,57
26,63
25,64
25,65
27,65
25,63
26,65
27,68
28,65
25,63
23,60
23,58
28,67
23,63
20,58
25,65
27,65
20,59
25,66
20,59
24,65
26,65
24,65
21,61
24,62
25,59
20,59
22,60
26,62
18,55
18,59
17,63
23,70
21,65
24,64
25,66
22,63
25,59
23,60
23,63
26,64
25,66
24,67
24,62
18,57
24,60
25,63
25,68
19,62
24,68
24,67
24,67
27,66
18,57
24,63
24,62
23,60
26,64
23,60
25,58
19,56
20,53
18,55
22,61
25,64
28,63
25,62
25,59
25,61
18,56
18,53
19,54
26,61
25,62
21,62
20,57
24,62
27,60
20,58
25,65
24,65
21,59
24,65
19,60
28,65
26,69
25,68
28,65
21,68
24,63
25,69
27,72
21,68
27,66
28,64
27,70
23,68
26,65
24,62
25,63
27,64
25,66
25,64
30,63
23,58
29,71
19,65
23,69
26,72
27,75
20,69
27,73
26,77
19,75
24,82
18,75
28,74
25,80
27,77
24,77
25,76
26,72
20,71
18,69
24,71
26,71
20,65
25,69
20,61
24,69
25,70
16,64
22,65
24,63
19,65
28,71
22,68
24,69
23,70
23,71
26,70
24,66
25,65
18,63
21,68
26,70
19,66
18,63
26,68
24,68
25,67
25,68
25,66
22,60
25,58
21,56
22,56
19,55
26,64
25,65
26,65
21,60
23,63
26,60
25,61
26,62
26,62
25,64
23,65
25,66
24,68
23,66
25,63
24,63
25,56
25,63
25,62
25,60
26,64
25,67
25,64
25,64
25,61
24,58
25,62
25,64
20,57
22,56
24,65
18,72
26,67
25,62
25,66
18,67
23,60
22,60
24,62
25,62
26,67
21,70
27,68
18,59
19,59
25,66
23,67
15,58
26,68
27,67
25,64
22,70
26,66
25,63
19,58
20,62
26,67
23,61
24,61
25,63
18,66
26,68
19,60
23,60
23,64
24,63
20,67
26,68
23,61
22,62
24,67
20,63
24,69
24,66
25,72
25,72
28,69
21,65
25,71
27,70
21,64
26,72
27,70
26,70
22,63
25,70
23,70
23,67
27,64
26,71
23,71
25,73
28,71
26,67
20,65
26,72
19,72
20,71
24,73
25,79
27,79
22,75
27,81
29,80
26,80
23,85
25,84
30,83
24,80
,
31,84
39,107
39,99
43,98
37,94
45,93
43,94
47,97
45,96
52,96
55,97
57,93
51,91
58,102
59,97
56,92
58,88
63,90
61,85
61,91
62,89
61,77
60,87
59,83
59,80
54,80
59,83
58,76
58,73
56,66
52,63
47,61
47,68
43,71
39,74
43,75
37,73
38,72
36,72
30,71
35,73
36,76
35,80
37,78
35,84
38,88
35,86
34,84
33,85
34,92
28,86
33,85
32,84
33,88
28,88
31,84
29,84
31,82
31,82
29,82
30,82
22,74
31,81
27,76
31,83
31,79
26,71
25,71
26,75
31,75
31,73
30,70
23,65
27,74
28,76
24,73
26,66
29,72
24,72
31,74
44,75
36,73
40,75
34,69
40,73
43,72
50,74
51,90
59,97
80,118
102,143
137,167
169,187
200,194
234,225
275,297
308,317
345,301
361,334
374,321
375,395
356,350
328,366
297,373
264,408
231,419
196,427
167,440
135,444
116,457
104,462
94,471
85,486
69,491
59,500
57,510
60,521
52,517
41,515
43,504
42,487
40,479
38,462
36,453
29,434
36,425
31,415
30,393
30,380
33,359
29,340
31,332
30,312
31,289
26,268
32,248
33,235
34,220
36,202
34,187
31,170
33,157
33,135
38,132
40,121
31,107
39,97
32,89
32,93
37,89
38,86
39,73
38,76
37,80
37,83
34,80
34,71
32,79
35,75
34,73
31,70
32,68
32,72
33,70
27,74
30,75
32,73
29,71
33,71
32,70
30,75
33,74
29,73
29,74
26,72
30,74
26,71
30,77
27,78
30,74
32,76
29,76
23,73
31,75
33,72
33,74
28,75
31,78
29,85
24,84
25,90
23,84
29,95
22,88
27,90
23,87
28,89
27,88
27,88
27,84
30,83
25,83
30,84
27,84
28,82
29,81
31,82
29,81
22,72
28,77
28,81
28,80
26,77
30,80
23,73
28,78
20,70
29,75
28,73
21,69
22,71
30,73
27,73
35,72
35,66
27,65
35,72
31,65
38,72
31,68
33,75
39,78
42,74
32,76
34,77
33,80
32,76
32,76
27,70
34,70
31,77
23,73
29,81
29,78
27,71
29,71
30,71
28,70
28,68
25,72
18,66
28,72
28,72
28,71
27,73
29,71
28,73
28,73
29,72
32,72
31,71
27,71
30,73
29,71
24,63
31,73
25,67
26,67
30,70
27,70
28,71
25,70
29,74
21,72
27,71
31,74
30,73
23,71
29,74
27,76
27,74
25,72
29,79
30,74
28,76
28,76
27,77
28,76
28,75
30,73
29,70
29,75
27,75
33,75
30,77
27,70
33,76
24,71
30,74
26,70
28,74
30,82
35,75
37,79
35,74
37,77
35,79
38,72
38,73
38,74
32,77
32,77
32,74
30,67
28,60
32,71
28,78
26,75
31,85
31,84
32,86
26,81
28,79
28,83
26,73
28,74
25,65
31,77
24,68
29,75
21,70
30,79
20,71
31,76
29,76
29,75
29,76
26,73
29,73
17,62
27,74
28,75
27,80
30,76
32,72
33,68
33,68
25,67
31,70
22,62
28,65
29,69
28,70
26,72
27,65
21,63
28,69
27,71
23,67
29,70
28,69
29,73
29,70
29,69
27,71
29,71
28,68
30,70
29,67
21,62
24,61
29,66
25,62
31,66
27,66
28,67
28,68
29,69
28,68
21,65
27,71
23,68
22,67
27,68
22,64
29,69
30,74
31,73
31,68
24,60
21,65
31,66
31,67
34,70
30,60
33,66
31,72
33,66
31,70
32,68
30,70
31,69
31,68
24,61
28,65
27,64
31,69
29,69
31,71
28,70
29,71
24,73
28,68
29,75
28,70
28,70
21,61
28,69
30,68
30,70
22,74
29,73
27,74
21,62
27,65
28,59
23,65
30,72
29,71
27,70
29,72
28,71
29,73
26,68
24,63
26,73
26,75
29,74
25,74
30,72
20,65
27,64
27,67
28,66
29,60
30,64
27,66
31,69
32,66
34,69
30,65
32,61
35,62
36,58
34,64
33,71
39,63
32,61
36,65
36,64
32,67
34,74
34,66
35,69
35,65
28,62
35,70
36,70
35,69
33,67
32,71
34,72
34,64
28,63
30,62
26,61
34,65
25,53
33,61
32,62
33,65
32,66
32,64
32,63
31,64
29,66
23,61
22,59
29,63
30,63
30,64
29,63
32,64
28,60
28,64
29,67
31,69
29,69
30,68
31,69
26,61
28,63
32,63
31,61
32,64
30,58
35,67
32,59
29,64
28,71
26,62
25,66
29,67
28,58
27,70
24,71
27,74
29,71
28,66
29,68
30,67
23,61
28,68
28,68
29,68
27,65
24,68
30,68
28,59
25,64
28,62
28,64
27,68
25,66
23,59
30,63
29,63
27,64
28,68
27,71
30,67
28,62
24,59
26,56
25,59
23,63
28,66
28,60
27,58
27,66
29,64
30,64
29,64
23,62
29,66
28,65
28,64
30,64
31,66
24,62
23,63
25,58
28,63
30,62
28,65
31,65
30,63
29,62
28,68
30,64
27,63
23,62
29,64
25,63
19,58
27,62
20,67
27,74
26,71
28,76
23,70
25,73
28,73
27,71
19,64
22,66
26,69
24,67
29,69
29,65
29,65
32,64
23,62
27,63
30,66
24,62
31,66
27,65
29,66
23,62
25,62
26,60
30,64
32,68
30,65
31,65
29,62
23,65
30,65
21,57
27,63
31,64
31,66
26,69
28,69
33,68
31,65
33,67
34,71
34,74
29,63
35,70
27,62
27,61
29,65
31,70
32,72
31,71
33,74
34,72
28,69
35,70
34,69
28,63
34,61
28,55
34,62
30,65
35,70
35,66
29,62
30,61
35,66
28,62
32,69
36,65
27,61
28,57
29,68
29,66
33,72
32,70
34,70
28,67
31,74
30,68
32,73
26,72
31,77
32,73
34,73
30,71
29,70
30,70
30,73
31,68
30,69
29,69
29,68
24,66
27,63
22,60
26,67
24,68
28,64
29,65
31,70
21,66
28,73
32,96
40,128
46,141
46,158
53,160
52,153
50,137
50,133
45,118
43,107
40,103
36,99
34,87
37,86
33,78
23,70
31,74
33,76
32,72
26,67
28,63
31,67
39,72
32,73
37,75
36,77
36,76
38,70
34,68
34,67
41,62
42,70
35,62
38,66
35,64
39,65
39,70
39,66
41,70
42,71
39,66
40,66
42,57
39,55
38,56
42,62
40,67
37,58
34,63
38,64
37,65
34,68
37,67
34,60
34,64
34,60
35,67
36,62
33,58
32,57
30,61
,
26,86
21,98
23,93
20,85
24,86
26,81
25,80
26,79
25,73
24,72
18,64
26,71
23,70
22,70
18,61
24,65
20,65
20,65
26,66
23,66
25,64
20,64
16,58
25,68
18,59
24,65
28,71
23,72
25,66
23,65
23,65
24,65
22,64
25,70
25,68
25,69
24,69
21,61
19,65
25,69
21,62
24,67
24,65
21,62
15,60
23,63
22,57
22,62
22,62
18,55
25,62
24,62
17,56
27,61
23,59
18,63
25,62
23,63
18,59
23,65
24,66
24,65
17,57
24,64
24,64
24,65
18,60
24,64
18,59
25,63
19,64
24,61
25,66
25,63
23,59
22,63
24,68
23,65
25,62
23,65
19,59
24,65
24,64
26,64
26,66
25,72
26,67
21,69
27,80
24,82
27,85
35,98
37,110
42,136
48,151
58,165
70,194
107,211
143,204
184,232
224,215
273,200
317,243
361,315
395,321
436,354
464,354
487,302
490,275
498,253
500,262
476,251
449,220
420,199
395,186
373,181
349,167
332,163
321,166
302,175
290,192
283,211
273,224
