aX,aY
25,77
18,73
22,71
25,72
27,78
26,75
27,76
26,75
25,76
23,78
26,78
26,79
22,72
25,77
25,81
27,81
22,78
23,81
25,78
27,81
25,79
24,83
25,78
18,74
24,77
26,82
22,79
23,80
21,76
25,80
25,79
25,82
24,79
20,72
24,75
25,76
22,71
22,73
24,72
22,70
23,74
25,76
27,85
23,79
19,75
19,74
18,75
24,81
23,79
25,79
24,78
25,74
22,69
25,76
18,68
25,73
26,74
19,66
23,66
20,68
25,67
19,65
22,59
26,68
25,70
18,64
20,73
18,70
25,74
26,72
25,72
26,70
24,68
24,66
26,65
21,59
20,60
20,60
22,60
26,63
22,69
21,70
22,66
22,67
24,67
21,68
22,65
24,65
24,67
27,67
23,65
22,70
25,67
21,60
25,66
25,64
23,65
23,67
24,69
20,65
17,61
23,64
13,57
20,61
24,63
23,62
24,61
25,64
27,65
25,65
27,67
20,61
24,66
15,59
25,64
25,70
20,67
25,68
25,67
23,66
25,65
24,66
24,61
21,63
27,65
22,63
26,64
24,61
23,62
25,63
24,57
28,65
23,56
24,62
24,63
26,66
18,60
20,55
23,59
26,66
23,64
26,68
25,67
24,70
25,73
24,73
25,71
21,68
19,70
24,73
24,74
24,69
19,67
27,68
23,71
25,72
27,76
21,70
24,75
16,72
24,76
25,78
23,73
27,77
22,71
26,79
24,77
26,73
20,69
24,71
23,69
25,71
24,68
23,66
24,73
18,67
22,70
25,67
18,61
23,70
24,74
26,73
25,73
24,69
25,69
22,69
24,68
18,61
23,64
21,65
23,69
24,69
20,69
20,68
22,71
29,70
26,66
25,70
25,63
27,71
26,73
27,71
21,71
19,60
22,64
28,71
19,64
25,67
23,74
24,70
24,71
22,71
19,64
21,65
24,71
25,70
25,69
26,69
28,78
22,74
27,73
28,71
21,68
26,69
23,71
30,75
28,73
22,73
26,73
22,76
22,71
27,71
28,69
26,69
27,76
25,76
27,76
26,72
23,70
25,71
22,68
22,65
27,66
25,69
24,72
26,69
25,66
27,71
24,72
25,74
23,71
27,71
23,71
26,68
21,68
27,71
19,63
24,68
25,68
21,68
19,64
22,65
21,68
24,74
25,71
21,66
19,66
24,71
26,73
27,73
25,71
26,69
24,66
28,73
19,72
28,72
26,67
28,68
23,65
20,69
22,67
17,62
27,68
26,66
18,69
26,70
24,66
26,64
19,71
24,68
26,70
24,66
23,66
26,73
20,64
20,63
25,65
21,62
26,67
24,66
25,64
22,64
23,68
24,70
21,63
27,67
25,66
25,65
24,62
23,63
22,60
23,64
24,65
27,67
26,70
26,66
25,65
21,66
17,62
26,67
22,68
23,63
19,63
18,68
23,70
24,79
24,70
24,68
26,69
24,70
24,66
22,64
19,66
25,70
24,70
26,66
25,68
26,69
25,70
27,68
24,77
27,63
26,61
25,66
24,67
25,65
24,68
28,69
27,68
27,66
27,63
19,59
25,67
26,63
25,62
25,64
24,64
21,61
25,63
23,65
25,61
24,63
20,68
24,71
20,68
19,64
25,67
18,66
25,72
26,70
27,69
26,72
21,70
24,67
25,75
26,73
26,72
26,76
30,83
28,78
25,72
25,76
25,78
22,83
25,78
20,71
24,73
24,76
18,68
27,75
20,67
25,73
20,73
26,73
24,67
26,69
25,66
27,69
25,67
25,71
24,70
26,70
27,77
23,72
26,73
22,73
22,69
24,76
21,67
23,67
20,72
24,78
26,82
,
21,64
19,86
24,89
21,86
19,91
20,85
26,90
24,82
20,77
24,79
17,73
20,80
24,85
22,79
19,73
23,76
26,76
24,80
19,66
24,76
24,75
25,70
19,66
24,70
25,71
19,67
26,69
17,66
25,73
26,78
20,78
25,75
16,67
24,71
24,73
18,71
23,76
26,71
24,71
24,70
25,69
24,65
20,60
21,61
19,72
25,72
23,70
26,68
23,68
23,67
26,70
25,66
24,68
26,63
25,66
26,67
25,66
24,64
23,65
23,62
24,63
26,62
24,73
25,68
20,67
21,64
24,66
25,66
27,67
19,70
27,68
26,63
27,60
26,62
25,61
25,61
20,66
23,66
20,66
23,70
27,65
25,63
23,60
23,64
25,64
24,60
28,60
28,65
25,68
23,60
24,72
25,70
24,65
27,74
25,74
25,76
28,76
28,78
23,72
25,76
25,81
26,74
23,82
25,85
23,83
18,76
19,79
18,74
24,81
26,76
22,71
26,78
26,82
19,75
23,78
25,77
25,75
23,76
22,76
25,75
19,68
28,73
27,74
26,74
26,73
24,69
26,71
27,68
25,71
26,71
24,66
26,70
26,66
24,74
21,63
19,60
24,64
27,64
19,58
24,63
24,65
25,65
20,66
22,62
27,71
20,71
18,66
25,70
19,65
22,68
24,68
24,68
19,67
25,75
22,71
24,67
26,64
25,68
19,66
27,71
22,69
27,75
19,69
28,76
23,69
27,70
21,70
25,68
26,72
27,74
26,71
20,69
26,75
24,74
18,71
25,74
27,72
24,71
25,70
27,68
25,68
25,67
18,59
25,67
25,62
27,72
25,73
28,73
25,73
24,71
25,75
25,78
28,78
24,76
26,76
21,67
25,75
28,75
20,71
26,71
28,71
22,71
25,73
29,73
27,71
24,74
25,74
25,80
21,72
25,77
27,78
25,79
25,79
25,76
25,74
24,74
27,74
25,77
25,71
22,68
26,67
19,67
27,77
28,80
24,68
27,71
27,73
26,76
24,73
24,73
26,73
26,76
30,76
23,68
29,71
26,73
27,72
26,71
27,74
28,66
28,72
29,71
23,70
26,70
25,69
27,69
28,71
26,72
25,72
20,69
29,70
27,70
26,70
27,70
25,66
26,70
27,74
23,73
28,78
25,75
28,70
26,74
22,67
28,68
28,67
25,66
23,70
21,67
20,63
22,62
27,69
26,67
22,66
30,69
28,68
29,64
28,64
30,67
26,59
28,62
27,65
23,64
32,70
33,70
29,67
30,57
34,68
29,68
32,70
33,70
28,65
27,64
33,66
34,65
34,61
31,63
30,68
25,63
30,65
31,67
30,70
28,67
27,72
30,77
26,74
28,75
25,80
29,78
25,75
25,74
25,74
25,73
22,70
25,69
24,68
26,67
25,71
26,73
25,68
30,68
22,62
21,63
19,58
27,63
21,57
28,59
27,60
26,66
24,65
24,65
19,60
28,69
26,70
25,73
25,71
26,74
27,73
26,76
19,68
19,66
24,76
25,79
24,81
25,79
26,79
26,80
20,76
26,77
25,75
25,71
24,70
25,71
21,70
24,71
27,73
28,76
25,75
17,68
27,73
20,63
27,70
25,71
27,70
23,64
25,70
20,70
20,67
21,67
25,73
25,71
21,66
24,67
26,72
20,65
25,68
27,68
25,70
25,71
22,74
22,68
26,77
25,76
21,74
22,73
26,71
27,69
21,65
26,70
24,65
25,66
25,63
26,66
25,64
24,64
23,61
20,64
23,67
26,67
25,65
22,65
26,69
26,75
25,75
26,75
25,76
24,77
27,77
25,76
20,67
28,73
23,69
26,79
27,75
21,66
25,70
20,65
25,70
27,72
23,63
23,55
29,66
28,64
26,63
25,64
21,60
24,64
27,68
22,64
20,64
26,65
28,67
27,71
24,65
27,61
26,64
20,59
22,61
29,63
21,60
27,60
24,63
27,67
26,68
26,66
28,66
20,63
29,69
29,63
27,63
26,62
27,62
23,57
22,54
23,54
28,62
25,64
22,64
20,64
26,68
22,62
25,67
26,62
25,63
16,58
25,64
19,64
25,62
26,62
27,58
27,60
32,57
25,58
26,57
25,56
27,56
27,57
27,55
23,52
30,60
31,62
28,60
23,53
27,59
21,60
29,62
31,62
30,61
29,59
24,61
29,66
20,63
30,68
24,62
28,65
26,69
27,71
32,69
23,68
26,71
26,74
25,69
24,61
24,65
23,69
22,69
28,73
28,71
19,63
24,68
21,62
29,71
23,64
20,60
25,66
26,66
25,71
27,68
19,60
26,61
26,68
20,68
26,67
25,69
25,69
25,72
26,67
25,69
19,62
26,69
26,67
22,67
26,64
25,67
24,66
22,65
24,68
26,67
21,62
20,70
25,72
27,73
25,65
21,63
23,72
26,70
23,64
26,68
27,66
24,67
22,63
21,60
24,60
24,65
22,64
26,66
24,63
25,61
22,60
26,69
18,64
26,68
27,65
27,65
25,68
24,70
20,63
27,66
25,67
24,70
25,70
27,65
27,62
30,66
28,66
29,67
22,59
25,58
29,60
32,60
24,59
32,64
29,56
34,64
36,66
36,62
36,67
33,67
36,67
37,69
35,70
34,65
36,70
28,66
35,69
36,69
35,65
34,65
28,68
32,70
31,65
32,64
32,68
32,64
31,67
35,67
32,66
34,63
26,65
31,66
30,60
31,66
35,65
25,63
28,67
30,69
24,70
31,70
29,69
24,69
29,72
29,68
32,64
32,70
32,71
31,71
31,70
31,63
32,70
32,67
32,71
32,74
31,72
31,73
30,77
25,73
31,79
33,75
33,71
32,72
34,66
33,60
34,64
30,65
32,59
32,60
28,60
26,61
33,73
27,68
32,84
30,76
29,71
29,73
24,67
30,77
29,77
30,74
28,75
29,80
25,74
23,69
22,70
17,70
24,69
28,72
29,67
28,65
28,66
30,67
21,60
27,64
29,64
26,67
31,68
31,64
31,61
27,62
27,66
31,72
27,70
28,70
22,70
28,71
29,70
28,74
29,72
27,72
29,67
28,72
29,70
19,59
28,68
18,62
29,73
22,70
24,67
26,73
23,67
30,74
24,70
23,65
26,69
29,72
28,69
28,70
24,70
27,69
25,70
22,73
20,64
24,70
21,64
25,71
27,77
25,79
25,77
25,77
25,77
21,76
24,75
23,69
22,67
26,72
26,70
24,69
25,67
25,69
25,66
26,69
22,65
25,68
26,71
21,70
19,72
20,67
20,62
20,64
25,68
26,68
26,71
,
31,100
26,118
29,118
29,107
30,99
24,90
28,90
25,83
24,78
23,78
27,80
23,74
30,76
31,67
31,70
31,73
35,73
36,70
40,74
41,74
45,70
51,71
53,73
54,76
54,72
45,74
52,72
51,69
47,68
39,72
44,76
42,76
35,67
33,67
36,67
33,64
33,72
31,75
31,80
24,68
30,71
26,73
27,74
26,76
28,75
27,74
28,73
27,75
28,75
29,75
24,71
32,74
30,72
24,70
32,73
35,74
35,77
31,73
25,71
34,73
32,77
32,73
33,75
28,71
35,72
29,68
35,70
32,76
31,74
31,70
25,64
23,65
32,73
31,73
30,71
22,66
27,65
28,71
29,69
21,64
29,68
26,67
24,66
28,72
23,72
26,73
25,73
25,76
24,75
19,71
24,71
22,65
25,70
26,77
28,78
22,71
26,71
27,72
26,73
20,67
20,64
27,76
27,74
24,70
24,71
24,70
24,67
28,72
28,72
26,73
26,72
26,73
21,65
29,69
33,67
31,67
31,68
33,69
32,63
31,70
32,65
26,59
31,65
32,64
28,61
28,62
23,56
29,64
28,68
27,63
23,58
22,64
26,61
29,65
29,62
26,65
27,67
25,66
27,66
28,63
27,62
25,69
22,69
19,71
25,73
21,66
26,69
27,71
26,73
19,66
27,65
24,64
26,64
24,63
25,60
22,59
25,61
26,61
27,61
26,56
26,60
26,58
23,55
25,61
28,59
27,59
21,62
25,62
25,62
22,57
26,65
26,66
25,65
26,65
27,65
19,61
20,64
26,69
17,66
21,72
26,69
21,68
26,73
20,65
26,72
27,71
27,71
22,76
26,72
26,71
26,74
20,75
25,81
17,73
25,81
24,83
24,81
25,77
20,81
28,83
21,76
25,68
25,79
26,74
23,70
25,74
21,71
27,72
28,73
27,71
26,72
26,73
22,67
26,70
22,65
25,68
28,67
23,73
26,73
26,70
28,72
19,66
25,73
26,69
27,70
28,71
25,68
23,70
28,70
28,69
24,72
28,78
27,79
29,75
29,72
22,69
32,72
28,67
31,68
28,71
29,70
28,72
25,66
28,73
27,73
22,70
22,72
29,77
29,78
25,73
28,71
21,68
31,75
29,82
22,76
27,79
20,73
29,78
23,76
21,68
20,74
23,76
24,80
27,78
21,75
26,67
24,73
24,77
24,76
27,80
22,75
29,78
25,78
24,78
28,77
25,76
23,73
18,68
25,76
24,72
20,70
26,75
26,71
27,78
23,75
24,68
24,71
24,77
21,70
22,73
20,69
24,76
19,74
25,80
27,79
23,74
28,81
27,83
26,78
19,77
27,78
21,76
26,79
28,78
22,76
25,77
26,74
21,72
30,82
23,75
26,76
23,75
26,77
20,70
25,72
25,71
26,68
23,71
24,72
26,66
24,70
24,72
24,75
25,77
19,74
22,76
24,78
26,69
23,72
26,75
17,70
24,78
20,74
23,78
25,79
20,74
23,72
25,76
23,80
21,76
23,78
25,73
26,77
20,68
21,75
26,70
25,74
22,72
26,80
25,79
18,71
25,76
25,74
26,74
27,79
20,74
27,76
24,74
26,75
25,73
27,76
27,74
24,69
26,73
19,69
23,72
19,62
19,62
24,76
19,68
25,73
26,70
26,73
25,73
25,71
25,75
23,70
24,73
20,69
24,72
26,75
22,67
23,75
25,77
26,78
26,78
26,73
25,72
25,73
26,77
28,73
26,71
29,72
25,72
29,73
27,72
26,70
27,70
26,72
28,75
22,74
24,76
27,74
25,78
26,81
18,73
26,75
25,77
25,79
26,77
25,76
24,75
21,72
26,78
18,73
25,78
21,77
23,73
24,74
27,72
28,73
28,73
28,66
28,68
23,71
27,68
29,68
29,70
19,67
26,77
27,75
28,73
22,66
26,73
20,69
26,72
26,68
28,70
25,70
25,73
24,74
27,75
26,73
19,70
26,72
23,76
28,73
23,73
23,72
22,65
27,70
26,68
25,65
27,64
24,66
27,66
21,66
25,70
24,72
25,78
28,82
28,80
25,76
17,69
23,76
25,76
23,76
23,75
24,78
19,78
20,70
25,78
23,74
17,69
17,74
28,76
25,74
27,73
27,75
20,70
24,67
25,69
25,71
24,70
18,72
26,71
26,66
22,68
21,71
21,76
20,67
17,64
21,70
24,66
26,71
24,68
25,66
25,74
26,73
27,76
24,75
21,68
26,74
29,77
28,76
28,74
26,73
22,68
26,73
27,75
25,76
25,70
26,70
20,70
25,70
24,68
24,61
25,64
26,67
28,65
26,69
22,60
23,62
25,70
24,67
26,68
20,69
21,64
26,67
25,74
25,70
24,65
25,68
24,70
25,70
25,68
25,72
22,76
20,71
22,75
24,73
26,77
22,80
20,76
19,71
22,72
25,76
25,75
21,70
27,75
27,74
25,75
27,78
28,79
22,72
28,76
25,74
26,79
26,80
27,76
27,74
23,71
21,64
27,69
28,67
22,63
20,68
26,68
26,69
24,76
25,77
25,75
24,76
19,71
26,77
27,75
22,73
28,75
23,72
26,74
26,68
25,68
26,71
25,72
25,70
25,70
23,67
18,64
27,70
27,70
18,62
21,66
25,69
24,71
19,69
19,64
26,65
23,70
26,72
21,70
18,67
26,73
22,73
26,72
25,72
23,74
22,63
24,68
25,73
23,69
18,69
22,73
22,75
28,79
25,72
28,77
24,68
29,73
20,69
27,74
29,72
29,68
29,73
25,70
32,79
35,78
35,77
37,76
41,77
41,75
36,65
41,73
41,76
42,75
43,74
36,67
45,70
42,69
38,65
45,69
46,71
44,68
43,66
46,67
49,65
35,62
38,57
44,69
43,71
42,71
37,62
35,61
41,67
36,69
40,70
37,57
35,70
36,68
37,66
40,72
36,71
34,71
34,72
33,74
33,86
32,81
25,77
27,74
28,71
30,78
22,70
28,75
29,73
27,72
27,72
27,72
25,65
19,62
28,68
27,68
24,62
25,64
20,68
26,67
20,62
25,61
22,61
23,67
24,68
22,67
27,67
25,62
23,65
25,69
23,65
25,64
20,61
24,69
26,71
26,68
25,69
22,70
27,68
21,66
21,65
20,62
27,64
27,71
18,68
20,66
26,68
27,68
24,71
19,68
22,72
21,69
25,75
25,73
20,75
27,72
26,73
25,70
22,70
20,71
24,69
24,71
20,66
27,76
27,77
25,76
19,72
25,75
25,76
26,76
26,77
24,72
26,72
25,76
25,76
26,82
,
28,104
29,122
26,111
30,102
28,100
31,100
29,96
30,95
31,97
25,88
33,96
25,93
31,92
32,89
32,87
29,81
32,83
34,79
32,74
36,79
37,76
38,75
36,75
37,78
38,75
38,74
31,63
33,78
35,73
34,72
31,69
33,72
25,69
30,80
28,71
26,70
28,72
29,75
23,72
28,72
27,70
23,72
26,75
26,80
26,79
28,75
23,71
25,75
24,73
26,75
26,74
27,72
25,75
26,78
25,77
20,69
20,67
26,70
27,71
26,70
20,65
26,73
24,72
26,69
26,68
26,66
25,70
24,67
24,69
23,70
25,64
24,62
26,66
25,67
17,63
24,61
19,57
23,66
24,63
17,58
24,65
17,56
17,61
22,70
24,66
18,63
21,68
25,67
25,68
24,67
25,68
23,69
23,66
25,74
22,73
27,76
26,75
22,75
23,76
18,66
25,73
23,72
26,72
19,65
26,78
20,69
25,73
20,72
20,66
27,72
24,67
25,70
21,63
26,73
27,74
21,65
25,72
26,76
26,80
26,78
20,69
26,75
29,74
26,72
28,71
27,68
25,65
27,69
24,63
29,68
28,67
25,68
28,66
29,66
24,64
29,67
23,67
23,67
26,71
24,69
22,70
25,77
23,82
17,74
25,80
24,80
25,81
22,80
26,82
25,77
19,70
20,78
25,78
21,73
25,73
25,72
20,70
29,73
28,74
28,68
25,70
30,70
28,69
28,71
27,66
28,67
23,68
23,65
27,67
25,67
28,68
25,70
27,76
26,80
24,78
25,80
25,76
22,72
21,71
26,74
26,82
26,78
26,80
26,76
27,75
26,76
26,76
26,80
21,75
23,79
25,79
17,70
22,77
24,75
25,74
25,72
28,72
27,74
27,77
28,73
25,71
29,73
31,73
29,72
29,68
29,64
30,74
30,73
33,74
30,69
35,81
31,73
40,77
43,85
39,81
47,79
53,83
56,83
60,80
57,75
63,77
65,80
62,76
68,78
63,70
65,73
64,78
64,77
62,75
59,71
56,72
56,78
50,90
50,99
48,105
46,115
43,121
41,126
42,124
38,122
30,107
36,102
34,90
33,90
32,92
33,92
31,90
29,77
33,77
31,79
33,77
27,77
26,75
28,80
24,77
30,77
28,74
28,68
23,64
27,71
27,71
26,71
27,73
26,74
24,74
25,73
28,75
22,64
26,75
25,74
19,72
28,78
27,79
24,75
28,80
22,77
29,81
29,78
25,76
24,76
28,77
29,80
26,77
28,76
25,76
28,80
29,75
26,71
19,68
27,70
23,74
20,72
18,64
21,69
24,69
24,68
22,59
24,64
26,70
21,66
24,66
25,67
26,65
25,64
27,63
20,58
24,62
25,64
26,62
21,56
22,57
28,67
31,70
29,74
27,73
27,72
30,77
30,76
28,76
27,79
19,73
27,79
21,72
28,72
20,61
27,66
27,64
23,56
24,57
29,60
30,59
29,56
27,57
29,55
23,57
27,60
26,62
23,69
25,78
27,87
27,85
22,80
25,77
23,75
25,75
25,71
20,69
25,74
25,72
26,72
26,75
26,79
24,76
23,78
26,80
21,79
22,87
26,92
25,90
25,93
24,93
23,102
23,99
21,98
20,99
25,102
24,105
27,108
25,109
20,107
24,118
24,118
23,124
23,114
27,114
26,107
26,102
28,96
27,99
30,105
26,112
30,136
34,162
36,182
36,201
37,212
31,212
29,204
35,196
37,164
35,148
32,130
33,116
31,102
33,99
33,91
32,97
32,95
29,98
34,96
32,94
23,83
26,81
30,82
30,79
30,81
24,73
28,72
27,64
29,71
32,68
23,63
23,62
29,65
32,71
32,74
32,71
26,68
29,62
32,64
33,65
34,65
35,70
36,64
36,64
38,64
41,62
41,75
35,70
35,75
41,75
41,74
34,72
37,76
32,67
36,74
33,74
34,78
32,74
35,84
33,80
33,71
28,68
32,70
33,73
34,67
26,65
25,65
29,73
30,72
30,74
29,75
27,75
30,77
28,82
23,82
28,79
25,83
27,84
26,82
27,82
21,74
22,76
28,81
27,81
28,82
28,78
31,77
22,77
27,81
22,76
16,74
24,83
23,78
22,74
26,76
26,75
27,74
26,73
25,76
24,74
23,75
19,68
22,70
24,73
21,68
25,76
24,73
25,75
24,80
26,79
22,78
21,77
27,76
26,75
25,73
23,70
24,70
25,73
27,76
26,76
27,74
25,67
24,71
22,67
27,71
23,61
26,65
27,64
23,63
20,61
20,67
20,62
27,74
24,65
29,72
25,70
23,62
20,66
28,71
24,61
20,57
22,63
24,64
29,73
28,66
32,69
33,71
34,72
36,77
39,75
30,70
39,73
33,75
33,73
28,72
32,76
31,80
28,79
30,80
30,76
29,68
24,63
22,65
30,75
30,72
31,69
32,70
29,67
33,76
33,78
31,73
27,65
31,73
29,68
36,68
35,71
31,68
25,65
35,66
34,75
33,74
34,73
32,72
30,73
28,73
30,76
34,74
33,81
34,84
35,85
33,86
33,91
31,88
31,95
31,93
34,91
36,92
31,92
30,92
31,92
34,87
32,86
30,86
31,85
29,83
24,77
29,85
28,87
26,86
26,87
23,81
28,78
29,75
20,74
22,75
24,76
23,70
29,76
26,72
27,77
28,78
27,74
28,74
26,70
25,76
27,76
26,72
26,72
25,75
23,69
26,78
28,71
26,77
26,79
24,75
22,74
25,71
26,67
18,60
25,69
28,66
31,64
22,69
33,71
37,74
38,69
45,76
47,76
52,82
51,77
54,74
57,75
56,76
55,77
55,76
60,73
59,73
55,76
50,78
56,80
52,76
57,83
51,88
57,93
54,90
51,86
55,80
54,82
53,80
53,78
55,72
55,72
54,71
53,74
52,74
58,73
56,71
60,82
56,75
62,83
59,82
52,81
54,78
47,77
50,72
49,71
47,71
50,71
49,74
50,73
45,74
47,80
39,76
41,83
38,87
41,80
41,76
39,76
39,78
35,79
37,73
39,75
33,77
34,75
27,77
32,80
35,80
33,81
30,79
23,72
28,79
30,75
28,75
24,70
29,69
24,64
26,66
20,59
27,68
26,73
25,76
27,76
26,73
24,71
18,70
28,74
24,70
20,67
29,73
25,74
25,72
24,65
26,72
26,73
23,76
24,76
25,74
20,66
26,73
25,74
25,73
19,69
25,75
26,78
26,77
21,70
23,75
25,74
25,78
23,80
24,78
21,77
18,74
26,75
24,78
24,78
20,73
25,77
19,72
,
32,108
31,116
32,102
29,88
29,87
34,84
33,79
31,74
35,75
33,71
35,68
32,60
33,58
33,57
26,64
33,62
34,63
34,63
26,56
31,59
25,57
29,65
30,69
30,66
24,61
31,69
29,68
26,68
26,73
26,76
25,75
26,70
26,73
22,77
27,77
26,74
27,71
27,72
22,59
18,54
24,59
22,60
25,59
25,62
24,57
21,58
17,50
23,58
23,62
22,62
19,71
19,65
21,67
18,61
23,64
24,67
24,69
22,68
19,66
23,69
19,65
26,72
22,70
22,72
24,73
24,80
25,79
24,75
23,77
22,80
23,79
18,75
25,81
24,81
24,82
22,87
23,80
23,82
15,76
23,82
23,81
23,83
23,80
22,73
21,76
23,81
21,79
27,84
25,80
24,76
22,77
23,79
30,81
23,81
24,79
22,74
20,70
25,73
24,67
19,69
23,70
25,74
25,67
25,69
25,69
24,70
21,67
20,67
21,71
15,67
23,73
24,74
24,75
23,70
23,74
24,71
23,78
21,75
23,73
19,73
20,70
15,72
17,69
24,71
22,69
22,68
20,69
23,70
23,71
22,72
23,72
25,73
18,65
26,71
18,65
17,67
20,71
22,76
19,67
25,71
22,72
26,75
25,67
26,71
20,67
25,75
26,76
25,77
24,74
26,81
26,83
25,87
19,79
22,77
25,81
26,81
24,79
24,79
17,69
25,72
23,72
21,72
26,71
26,72
26,70
23,71
27,71
25,71
22,67
22,67
26,73
27,73
25,68
24,65
22,64
29,73
25,72
21,71
26,78
26,77
20,73
28,79
22,75
23,74
28,73
23,74
27,75
20,77
25,76
27,75
25,79
28,78
27,77
24,70
20,79
23,87
19,81
22,78
26,82
22,73
27,83
22,82
24,86
26,83
21,79
26,85
25,86
26,79
21,78
27,81
22,83
25,84
26,82
23,73
25,78
25,75
24,80
20,82
18,81
21,84
22,86
23,84
23,84
25,84
23,76
22,77
18,79
21,83
23,82
23,77
17,77
20,78
22,86
20,79
23,82
23,85
24,88
21,83
24,89
22,80
25,86
22,87
22,90
24,91
24,87
22,87
23,82
19,79
20,78
24,84
24,80
19,75
20,75
26,79
23,81
20,77
23,79
22,83
17,76
23,80
23,76
21,74
24,76
24,79
23,79
24,78
24,81
25,75
21,73
25,75
21,73
24,75
25,77
27,78
22,68
23,68
25,71
25,72
17,65
25,70
25,70
24,72
18,66
23,70
19,64
22,68
25,68
24,70
25,66
20,62
17,65
25,68
24,65
24,66
24,67
23,75
22,74
24,73
19,77
22,74
25,72
24,72
26,73
23,73
25,70
25,75
24,70
24,74
22,71
20,64
21,70
24,68
19,68
24,69
24,66
24,72
25,74
18,67
24,74
23,71
23,70
23,68
21,70
17,64
22,69
20,63
22,64
16,64
20,72
18,68
25,75
21,70
26,77
26,74
21,71
24,70
23,73
23,73
20,65
15,62
19,65
26,71
26,68
24,70
27,71
24,71
20,68
18,68
17,67
25,70
20,66
23,72
24,72
25,70
20,70
24,72
22,74
25,73
24,72
25,65
26,76
18,72
22,68
27,73
25,72
19,65
26,74
24,75
26,67
20,70
25,70
24,73
25,73
25,72
25,69
24,72
23,70
24,86
23,82
24,79
23,80
23,82
25,83
23,79
19,76
19,79
20,81
25,78
18,68
27,77
23,69
26,78
27,73
28,76
23,75
28,77
25,78
24,84
26,83
24,87
21,80
27,91
24,95
25,91
25,91
24,93
26,96
22,90
28,94
28,93
26,90
26,89
25,85
22,83
19,79
25,80
24,86
28,82
27,82
27,79
29,83
28,78
25,83
27,82
30,79
20,80
28,85
30,82
31,79
29,77
23,72
28,75
21,75
28,71
30,68
26,64
26,62
34,64
33,68
35,64
33,66
38,71
44,71
39,67
45,73
44,75
52,80
56,81
52,83
58,86
57,87
58,82
56,87
62,83
60,77
60,77
61,78
63,76
61,78
54,75
59,81
59,84
58,85
57,82
51,80
50,79
56,80
54,79
46,76
50,77
42,82
46,84
45,86
36,83
33,90
36,89
31,81
37,89
35,83
32,84
31,88
29,89
32,91
30,85
24,81
30,86
22,83
32,78
32,78
32,76
32,72
33,81
36,80
35,78
31,67
32,67
29,71
23,64
28,71
28,69
28,62
28,68
28,69
28,70
27,69
26,73
25,78
26,78
23,67
25,72
20,69
20,74
25,74
25,68
25,70
27,68
26,73
21,70
28,70
25,69
21,60
25,67
26,68
18,59
24,62
24,69
26,68
25,68
24,75
24,72
23,68
24,71
23,73
27,77
19,75
24,75
21,74
24,76
25,69
21,64
18,65
24,76
21,75
21,72
18,67
24,75
18,69
26,79
21,73
22,71
26,71
28,70
25,76
25,80
25,76
21,79
27,83
25,81
25,79
24,74
28,72
24,71
25,68
21,69
27,71
26,69
20,60
25,70
28,72
29,71
29,71
30,72
28,76
28,74
33,73
25,60
31,64
30,68
31,67
24,64
28,64
24,56
25,60
26,62
22,60
27,65
22,65
29,70
26,70
26,71
23,64
22,64
29,72
26,70
29,67
19,60
21,67
25,75
24,73
26,69
24,65
25,63
23,63
25,65
25,64
18,57
25,69
23,73
22,70
25,67
19,66
27,71
27,72
18,64
25,63
25,64
22,66
26,66
24,62
20,60
25,64
26,63
26,66
23,64
26,66
24,59
25,68
20,66
27,69
21,68
25,72
24,74
23,77
24,73
24,71
26,71
24,72
24,74
18,65
23,70
19,64
24,75
18,69
25,75
19,73
26,75
22,77
24,79
25,75
23,70
23,73
21,74
15,69
23,77
25,78
17,74
17,72
25,76
25,77
25,76
26,78
27,76
31,73
27,67
26,65
27,62
25,62
21,53
24,59
25,58
24,53
23,55
25,57
25,56
21,49
25,55
21,51
26,63
25,62
24,63
24,63
28,66
18,64
26,64
27,71
28,71
27,70
24,70
26,68
26,69
25,71
20,66
24,69
25,69
26,70
25,71
24,67
26,71
21,71
23,69
26,72
26,65
26,74
17,71
25,70
20,65
25,71
32,62
21,74
28,73
27,77
20,72
27,74
20,68
28,69
28,73
23,70
23,67
25,69
19,64
25,64
20,62
25,71
25,72
25,69
24,75
25,78
28,77
26,74
24,70
20,65
26,75
29,76
22,76
26,76
28,76
26,71
28,67
26,73
26,70
,
20,88
27,116
24,104
23,96
23,89
24,89
20,78
24,85
25,75
27,79
26,78
27,82
26,82
26,81
26,80
24,76
26,78
20,68
26,72
24,70
19,64
25,68
27,67
21,60
27,68
24,65
27,69
26,71
26,61
28,68
27,66
28,69
23,64
26,67
27,62
24,67
32,68
29,70
31,75
33,76
32,76
34,78
36,76
35,74
34,71
32,66
37,68
39,72
40,74
41,72
41,68
34,74
43,74
49,69
48,66
49,69
50,67
55,70
58,68
63,64
71,68
73,69
74,69
73,65
84,68
86,65
89,66
94,67
94,66
96,72
103,71
108,69
106,62
116,67
116,68
113,63
114,68
108,67
109,69
111,71
116,67
114,73
122,67
126,70
133,75
137,79
135,75
145,82
145,79
147,85
147,80
144,83
141,71
139,71
141,74
139,74
134,65
131,74
131,73
124,68
119,73
112,68
113,67
112,72
110,71
109,70
100,69
97,64
103,70
102,73
101,72
115,80
124,86
132,86
139,88
142,87
145,89
146,88
136,88
136,93
127,86
128,88
120,87
